data,categoria,unidades,preco_medio,receita
2023-07-31,Casa & Jardim,182,274.75,50004.5
2023-07-31,Eletrônicos,304,786.52,239102.08
2023-07-31,Esportes,193,343.7,66334.1
2023-07-31,Moda,426,192.12,81843.12
2023-08-01,Beleza,365,101.56,37069.4
2023-08-01,Casa & Jardim,149,253.34,37747.66
2023-08-01,Eletrônicos,294,792.69,233050.86
2023-08-01,Esportes,154,324.58,49985.32
2023-08-01,Moda,490,173.34,84936.6
2023-08-02,Beleza,528,88.75,46860.0
2023-08-02,Casa & Jardim,224,246.76,55274.24
2023-08-02,Eletrônicos,299,859.19,256897.81
2023-08-02,Esportes,210,341.91,71801.1
2023-08-02,Moda,606,176.21,106783.26
2023-08-03,Beleza,494,101.14,49963.16
2023-08-03,Casa & Jardim,229,257.1,58875.9
2023-08-03,Eletrônicos,337,875.77,295134.49
2023-08-03,Esportes,142,336.81,47827.02
2023-08-03,Moda,489,188.28,92068.92
2023-08-04,Beleza,505,89.78,45338.9
2023-08-04,Casa & Jardim,261,261.47,68243.67
2023-08-04,Eletrônicos,368,804.78,296159.04
2023-08-04,Esportes,158,307.85,48640.3
2023-08-04,Moda,581,178.69,103818.89
2023-08-05,Beleza,678,89.82,60897.96
2023-08-05,Casa & Jardim,254,265.63,67470.02
2023-08-05,Eletrônicos,483,796.22,384574.26
2023-08-05,Esportes,189,320.23,60523.47
2023-08-05,Moda,519,185.92,96492.48
2023-08-06,Beleza,473,102.11,48298.03
2023-08-06,Casa & Jardim,258,240.93,62159.94
2023-08-06,Eletrônicos,524,786.3,412021.2
2023-08-06,Esportes,204,297.87,60765.48
2023-08-06,Moda,651,177.91,115819.41
2023-08-07,Beleza,360,96.5,34740.0
2023-08-07,Casa & Jardim,191,252.6,48246.6
2023-08-07,Eletrônicos,369,909.32,335539.08
2023-08-07,Esportes,186,331.45,61649.7
2023-08-07,Moda,567,192.56,109181.52
2023-08-08,Beleza,393,88.49,34776.57
2023-08-08,Casa & Jardim,284,266.94,75810.96
2023-08-08,Eletrônicos,402,878.43,353128.86
2023-08-08,Esportes,170,328.4,55828.0
2023-08-08,Moda,492,167.44,82380.48
2023-08-09,Beleza,548,87.69,48054.12
2023-08-09,Casa & Jardim,269,257.31,69216.39
2023-08-09,Eletrônicos,391,900.45,352075.95
2023-08-09,Esportes,216,316.24,68307.84
2023-08-09,Moda,535,178.38,95433.3
2023-08-10,Beleza,569,92.37,52558.53
2023-08-10,Casa & Jardim,274,249.97,68491.78
2023-08-10,Eletrônicos,487,828.17,403318.79
2023-08-10,Esportes,253,339.63,85926.39
2023-08-10,Moda,654,166.23,108714.42
2023-08-11,Beleza,533,101.23,53955.59
2023-08-11,Casa & Jardim,337,241.4,81351.8
2023-08-11,Eletrônicos,533,892.82,475873.06
2023-08-11,Esportes,234,319.78,74828.52
2023-08-11,Moda,669,167.22,111870.18
2023-08-12,Beleza,795,97.04,77146.8
2023-08-12,Casa & Jardim,327,251.8,82338.6
2023-08-12,Eletrônicos,661,843.52,557566.72
2023-08-12,Esportes,296,305.67,90478.32
2023-08-12,Moda,605,179.74,108742.7
2023-08-13,Beleza,566,93.37,52847.42
2023-08-13,Casa & Jardim,361,261.35,94347.35
2023-08-13,Eletrônicos,568,869.53,493893.04
2023-08-13,Esportes,231,314.29,72600.99
2023-08-13,Moda,706,184.47,130235.82
2023-08-14,Beleza,550,90.13,49571.5
2023-08-14,Casa & Jardim,328,246.12,80727.36
2023-08-14,Eletrônicos,510,793.1,404481.0
2023-08-14,Esportes,200,315.08,63016.0
2023-08-14,Moda,664,173.09,114931.76
2023-08-15,Beleza,437,95.05,41536.85
2023-08-15,Casa & Jardim,233,255.0,59415.0
2023-08-15,Eletrônicos,327,790.21,258398.67
2023-08-15,Esportes,159,305.39,48557.01
2023-08-15,Moda,417,167.63,69901.71
2023-08-16,Beleza,438,88.66,38833.08
2023-08-16,Casa & Jardim,220,269.47,59283.4
2023-08-16,Eletrônicos,313,900.56,281875.28
2023-08-16,Esportes,132,303.42,40051.44
2023-08-16,Moda,442,170.95,75559.9
2023-08-17,Beleza,373,100.41,37452.93
2023-08-17,Casa & Jardim,220,277.58,61067.6
2023-08-17,Eletrônicos,330,811.81,267897.3
2023-08-17,Esportes,144,332.46,47874.24
2023-08-17,Moda,519,189.05,98116.95
2023-08-18,Beleza,581,94.01,54619.81
2023-08-18,Casa & Jardim,262,247.19,64763.78
2023-08-18,Eletrônicos,421,871.58,366935.18
2023-08-18,Esportes,175,314.16,54978.0
2023-08-18,Moda,556,185.33,103043.48
2023-08-19,Beleza,543,99.09,53805.87
2023-08-19,Casa & Jardim,335,266.93,89421.55
2023-08-19,Eletrônicos,422,849.75,358594.5
2023-08-19,Esportes,171,344.68,58940.28
2023-08-19,Moda,586,174.52,102268.72
2023-08-20,Beleza,535,91.44,48920.4
2023-08-20,Casa & Jardim,326,259.58,84623.08
2023-08-20,Eletrônicos,547,813.07,444749.29
2023-08-20,Esportes,187,299.0,55913.0
2023-08-20,Moda,557,172.8,96249.6
2023-08-21,Beleza,390,92.29,35993.1
2023-08-21,Casa & Jardim,251,261.19,65558.69
2023-08-21,Eletrônicos,349,917.5,320207.5
2023-08-21,Esportes,149,324.65,48372.85
2023-08-21,Moda,637,175.88,112035.56
2023-08-22,Beleza,443,94.48,41854.64
2023-08-22,Casa & Jardim,205,247.42,50721.1
2023-08-22,Eletrônicos,322,809.14,260543.08
2023-08-22,Esportes,123,316.51,38930.73
2023-08-22,Moda,502,175.79,88246.58
2023-08-23,Beleza,406,89.67,36406.02
2023-08-23,Casa & Jardim,164,272.7,44722.8
2023-08-23,Eletrônicos,344,874.51,300831.44
2023-08-23,Esportes,194,297.16,57649.04
2023-08-23,Moda,485,174.46,84613.1
2023-08-24,Beleza,390,95.15,37108.5
2023-08-24,Casa & Jardim,275,257.41,70787.75
2023-08-24,Eletrônicos,340,900.09,306030.6
2023-08-24,Esportes,182,302.06,54974.92
2023-08-24,Moda,505,191.92,96919.6
2023-08-25,Beleza,567,101.54,57573.18
2023-08-25,Casa & Jardim,225,250.71,56409.75
2023-08-25,Eletrônicos,324,880.89,285408.36
2023-08-25,Esportes,278,299.72,83322.16
2023-08-25,Moda,526,175.81,92476.06
2023-08-26,Beleza,574,93.23,53514.02
2023-08-26,Casa & Jardim,222,278.01,61718.22
2023-08-26,Eletrônicos,427,829.05,354004.35
2023-08-26,Esportes,179,307.27,55001.33
2023-08-26,Moda,635,180.16,114401.6
2023-08-27,Beleza,641,99.66,63882.06
2023-08-27,Casa & Jardim,303,277.58,84106.74
2023-08-27,Eletrônicos,538,832.46,447863.48
2023-08-27,Esportes,216,303.29,65510.64
2023-08-27,Moda,584,181.54,106019.36
2023-08-28,Beleza,425,87.46,37170.5
2023-08-28,Casa & Jardim,161,269.86,43447.46
2023-08-28,Eletrônicos,341,841.65,287002.65
2023-08-28,Esportes,140,305.15,42721.0
2023-08-28,Moda,404,180.09,72756.36
2023-08-29,Beleza,375,90.89,34083.75
2023-08-29,Casa & Jardim,200,240.73,48146.0
2023-08-29,Eletrônicos,364,880.64,320552.96
2023-08-29,Esportes,129,319.58,41225.82
2023-08-29,Moda,452,185.1,83665.2
2023-08-30,Beleza,352,90.43,31831.36
2023-08-30,Casa & Jardim,165,277.49,45785.85
2023-08-30,Eletrônicos,387,904.5,350041.5
2023-08-30,Esportes,175,302.82,52993.5
2023-08-30,Moda,441,189.73,83670.93
2023-08-31,Beleza,456,91.39,41673.84
2023-08-31,Casa & Jardim,210,239.7,50337.0
2023-08-31,Eletrônicos,350,839.35,293772.5
2023-08-31,Esportes,162,335.57,54362.34
2023-08-31,Moda,497,178.25,88590.25
2023-09-01,Beleza,449,88.2,39601.8
2023-09-01,Casa & Jardim,277,259.38,71848.26
2023-09-01,Eletrônicos,395,906.08,357901.6
2023-09-01,Esportes,160,314.81,50369.6
2023-09-01,Moda,529,183.18,96902.22
2023-09-02,Beleza,581,100.34,58297.54
2023-09-02,Casa & Jardim,271,242.75,65785.25
2023-09-02,Eletrônicos,345,810.65,279674.25
2023-09-02,Esportes,198,303.11,60015.78
2023-09-02,Moda,595,170.76,101602.2
2023-09-03,Beleza,489,94.74,46327.86
2023-09-03,Casa & Jardim,256,264.75,67776.0
2023-09-03,Eletrônicos,490,881.7,432033.0
2023-09-03,Esportes,170,322.88,54889.6
2023-09-03,Moda,494,185.59,91681.46
2023-09-04,Beleza,409,90.45,36994.05
2023-09-04,Casa & Jardim,201,249.04,50057.04
2023-09-04,Eletrônicos,361,799.89,288760.29
2023-09-04,Esportes,126,315.46,39747.96
2023-09-04,Moda,392,170.36,66781.12
2023-09-05,Beleza,376,90.67,34091.92
2023-09-05,Casa & Jardim,133,242.32,32228.56
2023-09-05,Eletrônicos,314,806.44,253222.16
2023-09-05,Esportes,125,301.73,37716.25
2023-09-05,Moda,384,165.66,63613.44
2023-09-06,Beleza,363,93.17,33820.71
2023-09-06,Casa & Jardim,180,243.62,43851.6
2023-09-06,Eletrônicos,323,814.31,263022.13
2023-09-06,Esportes,165,338.32,55822.8
2023-09-06,Moda,474,180.43,85523.82
2023-09-07,Beleza,389,101.24,39382.36
2023-09-07,Casa & Jardim,190,247.31,46988.9
2023-09-07,Eletrônicos,323,815.62,263445.26
2023-09-07,Esportes,169,323.4,54654.6
2023-09-07,Moda,486,170.25,82741.5
2023-09-08,Beleza,399,101.6,40538.4
2023-09-08,Casa & Jardim,245,260.2,63749.0
2023-09-08,Eletrônicos,421,900.42,379076.82
2023-09-08,Esportes,144,318.55,45871.2
2023-09-08,Moda,452,168.63,76220.76
2023-09-09,Beleza,663,88.14,58436.82
2023-09-09,Casa & Jardim,231,240.72,55606.32
2023-09-09,Eletrônicos,459,830.86,381364.74
2023-09-09,Esportes,237,298.89,70836.93
2023-09-09,Moda,483,172.0,83076.0
2023-09-10,Beleza,548,96.76,53024.48
2023-09-10,Casa & Jardim,262,241.39,63244.18
2023-09-10,Eletrônicos,292,862.64,251890.88
2023-09-10,Esportes,188,328.61,61778.68
2023-09-10,Moda,740,172.67,127775.8
2023-09-11,Beleza,332,88.0,29216.0
2023-09-11,Casa & Jardim,189,274.31,51844.59
2023-09-11,Eletrônicos,294,913.84,268668.96
2023-09-11,Esportes,148,316.79,46884.92
2023-09-11,Moda,434,167.26,72590.84
2023-09-12,Beleza,466,98.01,45672.66
2023-09-12,Casa & Jardim,172,250.12,43020.64
2023-09-12,Eletrônicos,259,817.11,211631.49
2023-09-12,Esportes,124,315.06,39067.44
2023-09-12,Moda,337,171.92,57937.04
2023-09-13,Beleza,352,97.1,34179.2
2023-09-13,Casa & Jardim,183,257.88,47192.04
2023-09-13,Eletrônicos,269,887.19,238654.11
2023-09-13,Esportes,144,300.88,43326.72
2023-09-13,Moda,394,193.24,76136.56
2023-09-14,Beleza,386,93.89,36241.54
2023-09-14,Casa & Jardim,199,263.23,52382.77
2023-09-14,Eletrônicos,373,799.8,298325.4
2023-09-14,Esportes,130,318.8,41444.0
2023-09-14,Moda,493,177.57,87542.01
2023-09-15,Beleza,455,89.36,40658.8
2023-09-15,Casa & Jardim,182,252.33,45924.06
2023-09-15,Eletrônicos,364,814.1,296332.4
2023-09-15,Esportes,153,319.02,48810.06
2023-09-15,Moda,632,177.95,112464.4
2023-09-16,Beleza,535,92.22,49337.7
2023-09-16,Casa & Jardim,286,243.64,69681.04
2023-09-16,Eletrônicos,444,792.0,351648.0
2023-09-16,Esportes,213,345.19,73525.47
2023-09-16,Moda,704,185.82,130817.28
2023-09-17,Beleza,572,99.05,56656.6
2023-09-17,Casa & Jardim,233,271.09,63163.97
2023-09-17,Eletrônicos,416,827.83,344377.28
2023-09-17,Esportes,210,315.64,66284.4
2023-09-17,Moda,580,170.54,98913.2
2023-09-18,Beleza,311,99.74,31019.14
2023-09-18,Casa & Jardim,185,279.4,51689.0
2023-09-18,Eletrônicos,263,894.73,235313.99
2023-09-18,Esportes,149,333.71,49722.79
2023-09-18,Moda,300,190.67,57201.0
2023-09-19,Beleza,380,100.58,38220.4
2023-09-19,Casa & Jardim,223,251.06,55986.38
2023-09-19,Eletrônicos,246,865.93,213018.78
2023-09-19,Esportes,129,337.7,43563.3
2023-09-19,Moda,399,183.78,73328.22
2023-09-20,Beleza,388,96.01,37251.88
2023-09-20,Casa & Jardim,215,265.44,57069.6
2023-09-20,Eletrônicos,299,878.12,262557.88
2023-09-20,Esportes,123,312.13,38391.99
2023-09-20,Moda,373,183.04,68273.92
2023-09-21,Beleza,423,99.0,41877.0
2023-09-21,Casa & Jardim,176,270.72,47646.72
2023-09-21,Eletrônicos,312,786.99,245540.88
2023-09-21,Esportes,174,324.41,56447.34
2023-09-21,Moda,440,168.98,74351.2
2023-09-22,Beleza,450,100.81,45364.5
2023-09-22,Casa & Jardim,162,250.93,40650.66
2023-09-22,Eletrônicos,352,882.15,310516.8
2023-09-22,Esportes,189,312.69,59098.41
2023-09-22,Moda,442,185.53,82004.26
2023-09-23,Beleza,507,87.71,44468.97
2023-09-23,Casa & Jardim,277,241.54,66906.58
2023-09-23,Eletrônicos,404,896.81,362311.24
2023-09-23,Esportes,154,298.69,45998.26
2023-09-23,Moda,536,171.54,91945.44
2023-09-24,Beleza,519,94.19,48884.61
2023-09-24,Casa & Jardim,250,259.4,64850.0
2023-09-24,Eletrônicos,530,891.57,472532.1
2023-09-24,Esportes,211,345.23,72843.53
2023-09-24,Moda,614,171.48,105288.72
2023-09-25,Beleza,481,87.51,42092.31
2023-09-25,Casa & Jardim,196,261.93,51338.28
2023-09-25,Eletrônicos,348,809.99,281876.52
2023-09-25,Esportes,135,327.7,44239.5
2023-09-25,Moda,401,180.22,72268.22
2023-09-26,Beleza,360,95.62,34423.2
2023-09-26,Casa & Jardim,202,249.59,50417.18
2023-09-26,Eletrônicos,306,797.22,243949.32
2023-09-26,Esportes,148,311.25,46065.0
2023-09-26,Moda,385,188.43,72545.55
2023-09-27,Beleza,461,97.69,45035.09
2023-09-27,Casa & Jardim,219,262.46,57478.74
2023-09-27,Eletrônicos,312,854.24,266522.88
2023-09-27,Esportes,121,311.96,37747.16
2023-09-27,Moda,420,167.59,70387.8
2023-09-28,Beleza,422,95.48,40292.56
2023-09-28,Casa & Jardim,192,260.61,50037.12
2023-09-28,Eletrônicos,324,909.38,294639.12
2023-09-28,Esportes,137,315.43,43213.91
2023-09-28,Moda,598,183.7,109852.6
2023-09-29,Beleza,474,93.48,44309.52
2023-09-29,Casa & Jardim,225,264.29,59465.25
2023-09-29,Eletrônicos,401,825.0,330825.0
2023-09-29,Esportes,170,342.71,58260.7
2023-09-29,Moda,431,185.43,79920.33
2023-09-30,Beleza,549,91.93,50469.57
2023-09-30,Casa & Jardim,274,242.52,66450.48
2023-09-30,Eletrônicos,416,850.98,354007.68
2023-09-30,Esportes,239,296.54,70873.06
2023-09-30,Moda,582,189.68,110393.76
2023-10-01,Beleza,589,89.32,52609.48
2023-10-01,Casa & Jardim,286,263.15,75260.9
2023-10-01,Eletrônicos,487,843.84,410950.08
2023-10-01,Esportes,275,341.51,93915.25
2023-10-01,Moda,721,189.26,136456.46
2023-10-02,Beleza,397,97.44,38683.68
2023-10-02,Casa & Jardim,206,244.45,50356.7
2023-10-02,Eletrônicos,339,852.12,288868.68
2023-10-02,Esportes,150,296.92,44538.0
2023-10-02,Moda,433,175.21,75865.93
2023-10-03,Beleza,456,94.56,43119.36
2023-10-03,Casa & Jardim,232,256.11,59417.52
2023-10-03,Eletrônicos,404,800.99,323599.96
2023-10-03,Esportes,164,306.79,50313.56
2023-10-03,Moda,487,188.4,91750.8
2023-10-04,Beleza,450,88.32,39744.0
2023-10-04,Casa & Jardim,218,275.8,60124.4
2023-10-04,Eletrônicos,327,786.08,257048.16
2023-10-04,Esportes,156,339.27,52926.12
2023-10-04,Moda,380,190.22,72283.6
2023-10-05,Beleza,379,93.68,35504.72
2023-10-05,Casa & Jardim,233,265.14,61777.62
2023-10-05,Eletrônicos,393,809.45,318113.85
2023-10-05,Esportes,161,316.88,51017.68
2023-10-05,Moda,449,191.02,85767.98
2023-10-06,Beleza,383,98.78,37832.74
2023-10-06,Casa & Jardim,249,244.66,60920.34
2023-10-06,Eletrônicos,343,873.59,299641.37
2023-10-06,Esportes,190,296.7,56373.0
2023-10-06,Moda,472,176.77,83435.44
2023-10-07,Beleza,691,99.98,69086.18
2023-10-07,Casa & Jardim,244,277.01,67590.44
2023-10-07,Eletrônicos,412,900.07,370828.84
2023-10-07,Esportes,202,295.88,59767.76
2023-10-07,Moda,590,188.74,111356.6
2023-10-08,Beleza,572,101.61,58120.92
2023-10-08,Casa & Jardim,251,270.83,67978.33
2023-10-08,Eletrônicos,550,806.09,443349.5
2023-10-08,Esportes,221,329.72,72868.12
2023-10-08,Moda,581,167.53,97334.93
2023-10-09,Beleza,354,100.09,35431.86
2023-10-09,Casa & Jardim,175,246.86,43200.5
2023-10-09,Eletrônicos,361,910.47,328679.67
2023-10-09,Esportes,131,305.37,40003.47
2023-10-09,Moda,439,190.87,83791.93
2023-10-10,Beleza,381,93.93,35787.33
2023-10-10,Casa & Jardim,221,270.67,59818.07
2023-10-10,Eletrônicos,334,874.92,292223.28
2023-10-10,Esportes,143,297.7,42571.1
2023-10-10,Moda,466,193.48,90161.68
2023-10-11,Beleza,474,94.55,44816.7
2023-10-11,Casa & Jardim,172,264.85,45554.2
2023-10-11,Eletrônicos,445,900.17,400575.65
2023-10-11,Esportes,192,320.29,61495.68
2023-10-11,Moda,340,167.52,56956.8
2023-10-12,Beleza,431,101.51,43750.81
2023-10-12,Casa & Jardim,210,240.88,50584.8
2023-10-12,Eletrônicos,342,859.6,293983.2
2023-10-12,Esportes,181,336.24,60859.44
2023-10-12,Moda,428,176.41,75503.48
2023-10-13,Beleza,492,96.21,47335.32
2023-10-13,Casa & Jardim,231,245.36,56678.16
2023-10-13,Eletrônicos,444,811.33,360230.52
2023-10-13,Esportes,185,295.05,54584.25
2023-10-13,Moda,534,188.75,100792.5
2023-10-14,Beleza,617,92.65,57165.05
2023-10-14,Casa & Jardim,217,280.16,60794.72
2023-10-14,Eletrônicos,513,871.61,447135.93
2023-10-14,Esportes,229,330.0,75570.0
2023-10-14,Moda,475,171.94,81671.5
2023-10-15,Beleza,580,96.85,56173.0
2023-10-15,Casa & Jardim,259,247.67,64146.53
2023-10-15,Eletrônicos,532,796.5,423738.0
2023-10-15,Esportes,241,327.63,78958.83
2023-10-15,Moda,630,175.69,110684.7
2023-10-16,Beleza,446,92.73,41357.58
2023-10-16,Casa & Jardim,195,271.19,52882.05
2023-10-16,Eletrônicos,284,871.47,247497.48
2023-10-16,Esportes,118,312.33,36854.94
2023-10-16,Moda,404,176.24,71200.96
2023-10-17,Beleza,437,93.13,40697.81
2023-10-17,Casa & Jardim,239,240.07,57376.73
2023-10-17,Eletrônicos,313,900.42,281831.46
2023-10-17,Esportes,139,313.53,43580.67
2023-10-17,Moda,412,178.97,73735.64
2023-10-18,Beleza,392,91.21,35754.32
2023-10-18,Casa & Jardim,164,240.63,39463.32
2023-10-18,Eletrônicos,347,888.4,308274.8
2023-10-18,Esportes,141,305.37,43057.17
2023-10-18,Moda,497,186.01,92446.97
2023-10-19,Beleza,410,99.65,40856.5
2023-10-19,Casa & Jardim,250,276.03,69007.5
2023-10-19,Eletrônicos,419,901.48,377720.12
2023-10-19,Esportes,133,296.15,39387.95
2023-10-19,Moda,537,165.84,89056.08
2023-10-20,Beleza,452,95.06,42967.12
2023-10-20,Casa & Jardim,235,242.81,57060.35
2023-10-20,Eletrônicos,411,836.96,343990.56
2023-10-20,Esportes,229,310.77,71166.33
2023-10-20,Moda,563,179.54,101081.02
2023-10-21,Beleza,532,100.56,53497.92
2023-10-21,Casa & Jardim,306,255.34,78134.04
2023-10-21,Eletrônicos,514,891.87,458421.18
2023-10-21,Esportes,219,331.51,72600.69
2023-10-21,Moda,519,165.75,86024.25
2023-10-22,Beleza,552,92.82,51236.64
2023-10-22,Casa & Jardim,274,273.71,74996.54
2023-10-22,Eletrônicos,378,885.67,334783.26
2023-10-22,Esportes,225,330.14,74281.5
2023-10-22,Moda,629,181.39,114094.31
2023-10-23,Beleza,415,98.76,40985.4
2023-10-23,Casa & Jardim,177,278.23,49246.71
2023-10-23,Eletrônicos,315,893.23,281367.45
2023-10-23,Esportes,138,308.35,42552.3
2023-10-23,Moda,473,167.51,79232.23
2023-10-24,Beleza,476,101.99,48547.24
2023-10-24,Casa & Jardim,232,250.66,58153.12
2023-10-24,Eletrônicos,372,798.35,296986.2
2023-10-24,Esportes,139,336.99,46841.61
2023-10-24,Moda,445,188.12,83713.4
2023-10-25,Beleza,441,99.45,43857.45
2023-10-25,Casa & Jardim,240,271.04,65049.6
2023-10-25,Eletrônicos,327,826.14,270147.78
2023-10-25,Esportes,153,294.9,45119.7
2023-10-25,Moda,532,187.25,99617.0
2023-10-26,Beleza,436,88.01,38372.36
2023-10-26,Casa & Jardim,189,277.86,52515.54
2023-10-26,Eletrônicos,346,831.84,287816.64
2023-10-26,Esportes,166,301.57,50060.62
2023-10-26,Moda,466,169.64,79052.24
2023-10-27,Beleza,678,102.36,69400.08
2023-10-27,Casa & Jardim,260,269.92,70179.2
2023-10-27,Eletrônicos,473,834.84,394879.32
2023-10-27,Esportes,196,298.24,58455.04
2023-10-27,Moda,617,184.93,114101.81
2023-10-28,Beleza,506,97.53,49350.18
2023-10-28,Casa & Jardim,258,241.85,62397.3
2023-10-28,Eletrônicos,403,843.02,339737.06
2023-10-28,Esportes,165,342.7,56545.5
2023-10-28,Moda,705,170.49,120195.45
2023-10-29,Beleza,541,91.72,49620.52
2023-10-29,Casa & Jardim,227,251.87,57174.49
2023-10-29,Eletrônicos,407,812.91,330854.37
2023-10-29,Esportes,219,334.36,73224.84
2023-10-29,Moda,637,171.22,109067.14
2023-10-30,Beleza,516,94.18,48596.88
2023-10-30,Casa & Jardim,185,280.09,51816.65
2023-10-30,Eletrônicos,279,791.95,220954.05
2023-10-30,Esportes,145,333.08,48296.6
2023-10-30,Moda,452,191.76,86675.52
2023-10-31,Beleza,497,100.11,49754.67
2023-10-31,Casa & Jardim,230,279.83,64360.9
2023-10-31,Eletrônicos,385,866.25,333506.25
2023-10-31,Esportes,175,327.07,57237.25
2023-10-31,Moda,446,187.45,83602.7
2023-11-01,Beleza,660,95.57,63076.2
2023-11-01,Casa & Jardim,369,254.89,94054.41
2023-11-01,Eletrônicos,605,845.04,511249.2
2023-11-01,Esportes,288,326.59,94057.92
2023-11-01,Moda,876,191.21,167499.96
2023-11-02,Beleza,583,97.49,56836.67
2023-11-02,Casa & Jardim,331,275.37,91147.47
2023-11-02,Eletrônicos,623,852.6,531169.8
2023-11-02,Esportes,262,331.89,86955.18
2023-11-02,Moda,839,182.27,152924.53
2023-11-03,Beleza,758,97.22,73692.76
2023-11-03,Casa & Jardim,456,246.72,112504.32
2023-11-03,Eletrônicos,601,847.17,509149.17
2023-11-03,Esportes,287,334.18,95909.66
2023-11-03,Moda,736,179.25,131928.0
2023-11-04,Beleza,1079,89.69,96775.51
2023-11-04,Casa & Jardim,508,255.58,129834.64
2023-11-04,Eletrônicos,605,860.9,520844.5
2023-11-04,Esportes,315,298.69,94087.35
2023-11-04,Moda,999,186.23,186043.77
2023-11-05,Beleza,886,98.49,87262.14
2023-11-05,Casa & Jardim,396,264.5,104742.0
2023-11-05,Eletrônicos,577,854.57,493086.89
2023-11-05,Esportes,337,319.12,107543.44
2023-11-05,Moda,846,174.64,147745.44
2023-11-06,Beleza,729,87.71,63940.59
2023-11-06,Casa & Jardim,395,248.7,98236.5
2023-11-06,Eletrônicos,619,892.57,552500.83
2023-11-06,Esportes,280,317.12,88793.6
2023-11-06,Moda,646,172.56,111473.76
2023-11-07,Beleza,647,100.75,65185.25
2023-11-07,Casa & Jardim,300,241.63,72489.0
2023-11-07,Eletrônicos,542,879.66,476775.72
2023-11-07,Esportes,233,323.63,75405.79
2023-11-07,Moda,645,191.75,123678.75
2023-11-08,Beleza,580,95.41,55337.8
2023-11-08,Casa & Jardim,323,246.19,79519.37
2023-11-08,Eletrônicos,588,815.11,479284.68
2023-11-08,Esportes,229,325.9,74631.1
2023-11-08,Moda,603,180.2,108660.6
2023-11-09,Beleza,711,94.85,67438.35
2023-11-09,Casa & Jardim,273,253.96,69331.08
2023-11-09,Eletrônicos,574,908.08,521237.92
2023-11-09,Esportes,254,336.8,85547.2
2023-11-09,Moda,662,189.27,125296.74
2023-11-10,Beleza,885,89.22,78959.7
2023-11-10,Casa & Jardim,360,263.47,94849.2
2023-11-10,Eletrônicos,572,848.08,485101.76
2023-11-10,Esportes,297,324.79,96462.63
2023-11-10,Moda,1000,184.59,184590.0
2023-11-11,Beleza,855,101.07,86414.85
2023-11-11,Casa & Jardim,436,275.99,120331.64
2023-11-11,Eletrônicos,692,816.92,565308.64
2023-11-11,Esportes,286,302.81,86603.66
2023-11-11,Moda,881,185.54,163460.74
2023-11-12,Beleza,992,101.24,100430.08
2023-11-12,Casa & Jardim,452,266.85,120616.2
2023-11-12,Eletrônicos,625,891.21,557006.25
2023-11-12,Esportes,273,303.17,82765.41
2023-11-12,Moda,1038,173.2,179781.6
2023-11-13,Beleza,679,97.69,66331.51
2023-11-13,Casa & Jardim,285,256.64,73142.4
2023-11-13,Eletrônicos,460,855.33,393451.8
2023-11-13,Esportes,225,328.58,73930.5
2023-11-13,Moda,713,174.95,124739.35
2023-11-14,Beleza,710,99.23,70453.3
2023-11-14,Casa & Jardim,287,260.19,74674.53
2023-11-14,Eletrônicos,567,879.4,498619.8
2023-11-14,Esportes,281,298.91,83993.71
2023-11-14,Moda,721,173.36,124992.56
2023-11-15,Beleza,715,87.92,62862.8
2023-11-15,Casa & Jardim,406,239.51,97241.06
2023-11-15,Eletrônicos,445,819.08,364490.6
2023-11-15,Esportes,284,340.15,96602.6
2023-11-15,Moda,768,171.9,132019.2
2023-11-16,Beleza,635,94.96,60299.6
2023-11-16,Casa & Jardim,391,240.8,94152.8
2023-11-16,Eletrônicos,494,806.64,398480.16
2023-11-16,Esportes,210,318.07,66794.7
2023-11-16,Moda,659,182.74,120425.66
2023-11-17,Beleza,775,92.95,72036.25
2023-11-17,Casa & Jardim,452,254.52,115043.04
2023-11-17,Eletrônicos,611,874.63,534398.93
2023-11-17,Esportes,256,314.37,80478.72
2023-11-17,Moda,924,189.07,174700.68
2023-11-18,Beleza,883,93.97,82975.51
2023-11-18,Casa & Jardim,441,260.08,114695.28
2023-11-18,Eletrônicos,726,878.43,637740.18
2023-11-18,Esportes,359,334.41,120053.19
2023-11-18,Moda,822,188.01,154544.22
2023-11-19,Beleza,839,95.06,79755.34
2023-11-19,Casa & Jardim,454,277.05,125780.7
2023-11-19,Eletrônicos,601,796.54,478720.54
2023-11-19,Esportes,306,342.06,104670.36
2023-11-19,Moda,862,168.15,144945.3
2023-11-20,Beleza,694,90.18,62584.92
2023-11-20,Casa & Jardim,350,272.39,95336.5
2023-11-20,Eletrônicos,434,912.96,396224.64
2023-11-20,Esportes,254,308.46,78348.84
2023-11-20,Moda,750,185.73,139297.5
2023-11-21,Beleza,823,95.86,78892.78
2023-11-21,Casa & Jardim,383,275.16,105386.28
2023-11-21,Eletrônicos,536,847.76,454399.36
2023-11-21,Esportes,193,336.59,64961.87
2023-11-21,Moda,598,166.5,99567.0
2023-11-22,Beleza,2197,98.62,216668.14
2023-11-22,Casa & Jardim,777,255.26,198337.02
2023-11-22,Eletrônicos,1549,787.9,1220457.1
2023-11-22,Esportes,689,311.77,214809.53
2023-11-22,Moda,1583,173.08,273985.64
2023-11-23,Beleza,2311,93.98,217187.78
2023-11-23,Casa & Jardim,703,279.41,196425.23
2023-11-23,Eletrônicos,1836,868.11,1593849.96
